Before_send,After_send,Message
1582889449.3573682,1582889449.3573682,1,
1582889450.364644,1582889450.364644,0,
1582889451.378301,1582889451.378546,1,
1582889452.3936756,1582889452.3936756,0,
1582889453.398105,1582889453.398105,1,
1582889454.4042594,1582889454.4042594,0,
1582889455.418487,1582889455.418487,1,
1582889456.4250882,1582889456.4250882,0,
1582889457.4333932,1582889457.4333932,1,
1582889458.4442234,1582889458.4442234,0,
1582889459.4463944,1582889459.4463944,1,
1582889460.452392,1582889460.452392,0,
1582889461.4529483,1582889461.4529483,1,
1582889462.4631743,1582889462.4631743,0,
1582889463.4732492,1582889463.4732492,1,
1582889464.485402,1582889464.485402,0,
1582889465.4937487,1582889465.4937487,1,
1582889466.5155222,1582889466.5155222,0,
1582889467.520856,1582889467.520856,1,
1582889468.5358229,1582889468.5358229,0,
1582889469.5410457,1582889469.5410457,1,
1582889470.5432618,1582889470.5435393,0,
1582889471.5461388,1582889471.5464013,1,
1582889472.561725,1582889472.561725,0,
1582889473.5682833,1582889473.5682833,1,
1582889474.5739584,1582889474.5739584,0,
1582889475.5818584,1582889475.582039,1,
1582889476.5932288,1582889476.5932288,0,
1582889477.593717,1582889477.593717,1,
1582889478.5966034,1582889478.5966034,0,
1582889479.59933,1582889479.59933,1,
1582889480.6028328,1582889480.6028328,0,
1582889481.6033065,1582889481.6033065,1,
1582889482.603541,1582889482.603541,0,
1582889483.6176798,1582889483.6176798,1,
1582889484.6229236,1582889484.6229236,0,
1582889485.6333892,1582889485.6333892,1,
1582889486.6552615,1582889486.6552615,0,
1582889487.6554997,1582889487.6557186,1,
1582889488.6605308,1582889488.6605308,0,
1582889489.6658373,1582889489.6658373,1,
1582889490.6702404,1582889490.6702404,0,
1582889491.678336,1582889491.678336,1,
1582889492.6785767,1582889492.6788192,0,
1582889493.6912231,1582889493.6912231,1,
1582889494.697957,1582889494.697957,0,
1582889495.698021,1582889495.698021,1,
1582889496.7127547,1582889496.7127547,0,
1582889497.722765,1582889497.722765,1,
1582889498.723001,1582889498.723001,0,
1582889499.7381465,1582889499.7381465,1,
1582889500.7418299,1582889500.7418299,0,
1582889501.7540143,1582889501.7540143,1,
1582889502.756493,1582889502.756493,0,
1582889503.7617335,1582889503.7617335,1,
1582889504.7747614,1582889504.7747614,0,
1582889505.7870889,1582889505.7870889,1,
1582889506.8032742,1582889506.8032742,0,
1582889507.8117042,1582889507.8117042,1,
1582889508.815324,1582889508.815324,0,
1582889509.828332,1582889509.828332,1,
1582889510.8434262,1582889510.8434262,0,
1582889511.8515937,1582889511.8515937,1,
1582889512.8672495,1582889512.8672495,0,
1582889513.8704295,1582889513.8704295,1,
1582889514.8811648,1582889514.8811648,0,
1582889515.8906064,1582889515.8906064,1,
1582889516.9011726,1582889516.9011726,0,
1582889517.9154706,1582889517.9154706,1,
1582889518.919961,1582889518.919961,0,
1582889519.9236674,1582889519.9236674,1,
1582889520.9239044,1582889520.9239044,0,
1582889521.9241395,1582889521.9241395,1,
1582889522.9243777,1582889522.9243777,0,
1582889523.9270127,1582889523.9270127,1,
1582889524.9306881,1582889524.9306881,0,
1582889525.9337602,1582889525.9337602,1,
1582889526.9452739,1582889526.9452739,0,
1582889527.9589314,1582889527.9589314,1,
1582889528.9697578,1582889528.9697578,0,
1582889529.975028,1582889529.975028,1,
1582889530.9863985,1582889530.9863985,0,
1582889531.9938216,1582889531.9938216,1,
1582889533.00926,1582889533.00926,0,
1582889534.0094962,1582889534.0094962,1,
1582889535.0221756,1582889535.022403,0,
1582889536.0375936,1582889536.0378363,1,
1582889537.0485597,1582889537.0485597,0,
1582889538.0636466,1582889538.0636466,1,
1582889539.0707788,1582889539.0709786,0,
1582889540.0836768,1582889540.0836768,1,
1582889541.0935757,1582889541.0935757,0,
1582889542.09611,1582889542.09611,1,
1582889543.1086524,1582889543.1086524,0,
1582889544.1227264,1582889544.1227264,1,
1582889545.134176,1582889545.134176,0,
1582889546.1461847,1582889546.1461847,1,
1582889547.148737,1582889547.148737,0,
1582889548.15804,1582889548.15804,1,
1582889549.162654,1582889549.162654,0,
1582889550.1716294,1582889550.1716294,1,
1582889551.1838608,1582889551.1838608,0,
1582889552.1976535,1582889552.1976535,1,
1582889553.2030003,1582889553.2030003,0,
1582889554.205308,1582889554.205308,1,
1582889555.2113173,1582889555.2113173,0,
1582889556.2172446,1582889556.217497,1,
1582889557.22321,1582889557.22321,0,
1582889558.2347753,1582889558.2347753,1,
1582889559.2437823,1582889559.2437823,0,
1582889560.2445424,1582889560.2445424,1,
1582889561.244779,1582889561.244779,0,
1582889562.2514682,1582889562.2514682,1,
1582889563.253581,1582889563.253581,0,
1582889564.2624478,1582889564.2624478,1,
1582889565.2773597,1582889565.2773597,0,
1582889566.2886543,1582889566.2886543,1,
1582889567.3005164,1582889567.3005164,0,
1582889568.3093402,1582889568.3093402,1,
1582889569.310054,1582889569.310054,0,
1582889570.3224592,1582889570.3224592,1,
1582889571.326418,1582889571.326418,0,
1582889572.3345788,1582889572.3345788,1,
1582889573.3471894,1582889573.3471894,0,
1582889574.357666,1582889574.357666,1,
1582889575.3596396,1582889575.3596396,0,
1582889576.3749073,1582889576.3749073,1,
1582889577.380463,1582889577.380463,0,
1582889578.392552,1582889578.392552,1,
1582889579.4079087,1582889579.4079087,0,
1582889580.4174263,1582889580.4174263,1,
1582889581.420437,1582889581.420437,0,
1582889582.428946,1582889582.428946,1,
1582889583.4315593,1582889583.4315593,0,
1582889584.4342647,1582889584.4342647,1,
1582889585.4344919,1582889585.4344919,0,
1582889586.4431689,1582889586.4431689,1,
1582889587.4522772,1582889587.4522772,0,
1582889588.4621246,1582889588.4621246,1,
1582889589.4700491,1582889589.4700491,0,
1582889590.484235,1582889590.484235,1,
1582889591.498943,1582889591.498943,0,
1582889592.5083308,1582889592.508571,1,
1582889593.51897,1582889593.51897,0,
1582889594.5267165,1582889594.5267165,1,
1582889595.5398965,1582889595.5398965,0,
1582889596.5488653,1582889596.5488653,1,
1582889597.5629754,1582889597.5629754,0,
1582889598.5643117,1582889598.5643117,1,
1582889599.5750396,1582889599.5750396,0,
1582889600.578649,1582889600.578649,1,
1582889601.5816336,1582889601.5816336,0,
1582889602.582393,1582889602.582393,1,
1582889603.5944898,1582889603.5944898,0,
1582889604.5947282,1582889604.5947282,1,
1582889605.6095638,1582889605.6095638,0,
1582889606.6246717,1582889606.6246717,1,
1582889607.632451,1582889607.632451,0,
1582889608.6478653,1582889608.6478653,1,
1582889609.6486251,1582889609.6486251,0,
1582889610.657522,1582889610.657522,1,
1582889611.665512,1582889611.665512,0,
1582889612.6719563,1582889612.6722257,1,
1582889613.6722767,1582889613.6722767,0,
1582889614.6859195,1582889614.6859195,1,
1582889615.701449,1582889615.701449,0,
1582889616.712172,1582889616.712172,1,
1582889617.7194548,1582889617.7194548,0,
1582889618.73274,1582889618.73274,1,
1582889619.7479944,1582889619.7479944,0,
1582889620.7582176,1582889620.7582176,1,
1582889621.7669365,1582889621.7669365,0,
1582889622.7688725,1582889622.7688725,1,
1582889623.7690685,1582889623.7690685,0,
1582889624.769306,1582889624.769306,1,
1582889625.7837372,1582889625.7837372,0,
1582889626.786486,1582889626.7866535,1,
1582889627.8004012,1582889627.8004012,0,
1582889628.8142672,1582889628.8142672,1,
1582889629.8188748,1582889629.8188748,0,
1582889630.8248699,1582889630.8248699,1,
1582889631.8336344,1582889631.8336344,0,
1582889632.8424358,1582889632.8424358,1,
1582889633.8453586,1582889633.8453586,0,
1582889634.851909,1582889634.851909,1,
1582889635.8530996,1582889635.8530996,0,
1582889636.8637137,1582889636.8637137,1,
1582889637.8783755,1582889637.8783755,0,
1582889638.8891246,1582889638.8891246,1,
1582889639.903342,1582889639.903342,0,
1582889640.903359,1582889640.903359,1,
1582889641.9035878,1582889641.9035878,0,
1582889642.9037266,1582889642.9037266,1,
1582889643.915263,1582889643.915263,0,
1582889644.9160142,1582889644.916261,1,
1582889645.9252055,1582889645.9252055,0,
1582889646.9360247,1582889646.9360247,1,
1582889647.9381964,1582889647.9381964,0,
1582889648.9489646,1582889648.9489646,1,
1582889649.9566734,1582889649.9568965,0,
1582889650.9706483,1582889650.9706483,1,
1582889651.9708817,1582889651.9708817,0,
1582889652.983833,1582889652.983833,1,
1582889653.9869854,1582889653.9869854,0,
1582889654.9952505,1582889654.9952505,1,
1582889656.0051904,1582889656.0051904,0,
1582889657.0183272,1582889657.0183272,1,
1582889658.0302937,1582889658.0302937,0,
1582889659.0318136,1582889659.0318136,1,
1582889660.0375276,1582889660.0375276,0,
1582889661.044027,1582889661.044027,1,
1582889662.0515132,1582889662.0515132,0,
1582889663.0528054,1582889663.0528054,1,
1582889664.0585492,1582889664.0585492,0,
1582889665.0635011,1582889665.0635011,1,
1582889666.0649314,1582889666.0651643,0,
1582889667.0748827,1582889667.0748827,1,
1582889668.0751173,1582889668.0753455,0,
1582889669.0867712,1582889669.0867712,1,
1582889670.0922685,1582889670.0922685,0,
1582889671.0986443,1582889671.0986443,1,
1582889672.09888,1582889672.09888,0,
1582889673.109899,1582889673.109899,1,
1582889674.1192517,1582889674.1192517,0,
1582889675.121924,1582889675.121924,1,
1582889676.1261387,1582889676.1261387,0,
1582889677.1285512,1582889677.1285512,1,
1582889678.138479,1582889678.138479,0,
1582889679.14932,1582889679.14932,1,
1582889680.161288,1582889680.161288,0,
1582889681.1756463,1582889681.1756463,1,
1582889682.1865697,1582889682.1865697,0,
1582889683.1868079,1582889683.18704,1,
1582889684.1995733,1582889684.1995733,0,
1582889685.214495,1582889685.214495,1,
1582889686.2205708,1582889686.2205708,0,
1582889687.2259693,1582889687.226296,1,
1582889688.2330124,1582889688.2330124,0,
1582889689.2366273,1582889689.2366273,1,
1582889690.246062,1582889690.246062,0,
1582889691.2602077,1582889691.2602077,1,
1582889692.2603552,1582889692.2603552,0,
1582889693.2606428,1582889693.2606428,1,
1582889694.264761,1582889694.264761,0,
1582889695.2783983,1582889695.2783983,1,
1582889696.2919137,1582889696.2919137,0,
1582889697.2949238,1582889697.2949238,1,
1582889698.3011475,1582889698.3011475,0,
1582889699.315304,1582889699.315304,1,
1582889700.315373,1582889700.315373,0,
1582889701.3232057,1582889701.3232057,1,
1582889702.323582,1582889702.323713,0,
1582889703.3241599,1582889703.3241599,1,
1582889704.3252077,1582889704.3252077,0,
1582889705.3258703,1582889705.3258703,1,
1582889706.3261533,1582889706.3261533,0,
1582889707.3379042,1582889707.3379042,1,
1582889708.3458426,1582889708.3458426,0,
1582889709.348585,1582889709.348585,1,
1582889710.364128,1582889710.364128,0,
1582889711.373313,1582889711.373313,1,
1582889712.3887827,1582889712.3887827,0,
1582889713.3925986,1582889713.3925986,1,
1582889714.3942277,1582889714.3942277,0,
1582889715.3954177,1582889715.3954177,1,
1582889716.4080014,1582889716.4080014,0,
1582889717.4181974,1582889717.4181974,1,
1582889718.4197016,1582889718.4197016,0,
1582889719.4287167,1582889719.4287167,1,
1582889720.438254,1582889720.438254,0,
1582889721.451897,1582889721.451897,1,
1582889722.4569893,1582889722.4569893,0,
1582889723.4576063,1582889723.4576063,1,
1582889724.4638162,1582889724.4638162,0,
1582889725.4654493,1582889725.4654493,1,
1582889726.4796014,1582889726.4796014,0,
1582889727.48061,1582889727.48061,1,
1582889728.494882,1582889728.494882,0,
1582889729.504102,1582889729.504102,1,
1582889730.516029,1582889730.516029,0,
1582889731.5186408,1582889731.5186408,1,
1582889732.5314913,1582889732.5314913,0,
1582889733.5369248,1582889733.5369248,1,
1582889734.5456567,1582889734.5456567,0,
1582889735.5457046,1582889735.5457046,1,
1582889736.560572,1582889736.560572,0,
1582889737.5608113,1582889737.5608113,1,
1582889738.5709498,1582889738.5709498,0,
1582889739.577076,1582889739.577076,1,
1582889740.5811195,1582889740.5811195,0,
1582889741.591419,1582889741.591419,1,
1582889742.596729,1582889742.596729,0,
1582889743.6076088,1582889743.6076088,1,
1582889744.6228766,1582889744.6228766,0,
1582889745.632083,1582889745.632083,1,
1582889746.6374674,1582889746.6377099,0,
1582889747.6535594,1582889747.6535594,1,
1582889748.6577199,1582889748.6577199,0,
1582889749.6604016,1582889749.6604016,1,
1582889750.662614,1582889750.662614,0,
1582889751.6771243,1582889751.6771243,1,
1582889752.6916153,1582889752.6916153,0,
1582889753.692981,1582889753.692981,1,
1582889754.7009375,1582889754.7009375,0,
1582889755.710675,1582889755.710675,1,
1582889756.7250907,1582889756.7250907,0,
1582889757.738948,1582889757.738948,1,
1582889758.7537472,1582889758.7537472,0,
1582889759.7542243,1582889759.7542243,1,
1582889760.7631211,1582889760.7631211,0,
1582889761.7766123,1582889761.7766123,1,
1582889762.7853897,1582889762.7853897,0,
1582889763.7858646,1582889763.7858646,1,
1582889764.8005264,1582889764.8005264,0,
1582889765.8006313,1582889765.8006313,1,
1582889766.801025,1582889766.801025,0,
1582889767.802897,1582889767.802897,1,
1582889768.81629,1582889768.81629,0,
1582889769.828073,1582889769.828073,1,
1582889770.8381643,1582889770.8381643,0,
1582889771.8426242,1582889771.8426242,1,
1582889772.8587987,1582889772.8587987,0,
1582889773.872111,1582889773.872111,1,
1582889774.8724627,1582889774.8724627,0,
1582889775.8866355,1582889775.8866355,1,
1582889776.8997772,1582889776.8997772,0,
1582889777.900013,1582889777.900013,1,
1582889778.9016368,1582889778.9016368,0,
1582889779.9086392,1582889779.9086392,1,
1582889780.9136517,1582889780.9136517,0,
1582889781.919947,1582889781.919947,1,
1582889782.929667,1582889782.929667,0,
1582889783.9301243,1582889783.9301243,1,
1582889784.9368787,1582889784.9368787,0,
1582889785.9511516,1582889785.9511516,1,
1582889786.9666927,1582889786.9666927,0,
1582889787.9812593,1582889787.9812593,1,
1582889788.9839022,1582889788.9839022,0,
1582889789.9876573,1582889789.9876573,1,
1582889790.999023,1582889790.999023,0,
1582889792.0109844,1582889792.0109844,1,
1582889793.0161388,1582889793.0161388,0,
1582889794.0193095,1582889794.0193095,1,
1582889795.0348487,1582889795.0348487,0,
1582889796.034853,1582889796.034853,1,
1582889797.0504663,1582889797.0504663,0,
1582889798.054898,1582889798.054898,1,
1582889799.0549004,1582889799.0549004,0,
1582889800.05498,1582889800.05498,1,
1582889801.0687964,1582889801.0687964,0,
1582889802.084416,1582889802.084416,1,
1582889803.10005,1582889803.10005,0,
1582889804.1000512,1582889804.1000512,1,
1582889805.115677,1582889805.115677,0,
1582889806.1313004,1582889806.1313004,1,
1582889807.146923,1582889807.146923,0,
1582889808.1490521,1582889808.1490521,1,
1582889809.1490529,1582889809.1490529,0,
1582889810.1490538,1582889810.1490538,1,
1582889811.1644902,1582889811.1644902,0,
1582889812.164689,1582889812.164689,1,
1582889813.1803024,1582889813.1803024,0,
1582889814.1803036,1582889814.1803036,1,
1582889815.1959264,1582889815.1959264,0,
1582889816.196018,1582889816.196018,1,
1582889817.2115533,1582889817.2115533,0,
1582889818.2196455,1582889818.2196455,1,
1582889819.2199144,1582889819.2199144,0,
1582889820.220005,1582889820.220005,1,
1582889821.2355337,1582889821.2355337,0,
1582889822.251157,1582889822.251157,1,
1582889823.2518613,1582889823.2518613,0,
1582889824.2545087,1582889824.2545087,1,
1582889825.2699661,1582889825.2699661,0,
1582889826.2699692,1582889826.2699692,1,
1582889827.2699702,1582889827.2699702,0,
1582889828.2857618,1582889828.2857618,1,
1582889829.2858238,1582889829.2858238,0,
1582889830.301383,1582889830.301383,1,
1582889831.3013875,1582889831.3013875,0,
1582889832.301391,1582889832.301391,1,
1582889833.31701,1582889833.31701,0,
1582889834.3170135,1582889834.3170135,1,
1582889835.3326283,1582889835.3326283,0,
1582889836.3330472,1582889836.3330472,1,
1582889837.333352,1582889837.333352,0,
1582889838.3488884,1582889838.3488884,1,
1582889839.3567402,1582889839.3567402,0,
1582889840.3567424,1582889840.3567424,1,
1582889841.3723652,1582889841.3723652,0,
1582889842.3754861,1582889842.3754861,1,
1582889843.3911145,1582889843.3911145,0,
1582889844.406737,1582889844.406737,1,
1582889845.406739,1582889845.406739,0,
1582889846.4223619,1582889846.4223619,1,
1582889847.4379883,1582889847.4379883,0,
1582889848.4440515,1582889848.4440515,1,
1582889849.44433,1582889849.44433,0,
1582889850.4599462,1582889850.4599462,1,
1582889851.475578,1582889851.475578,0,
1582889852.4912064,1582889852.4912064,1,
1582889853.4912918,1582889853.4912918,0,
1582889854.5066042,1582889854.5066042,1,
1582889855.5068212,1582889855.5068212,0,
1582889856.5068257,1582889856.5068257,1,
1582889857.5224447,1582889857.5224447,0,
1582889858.5380764,1582889858.5380764,1,
1582889859.5410624,1582889859.5410624,0,
1582889860.5566788,1582889860.5566788,1,
1582889861.5566795,1582889861.5566795,0,
1582889862.5566823,1582889862.5566823,1,
1582889863.5723102,1582889863.5723102,0,
1582889864.5723102,1582889864.5723102,1,
1582889865.587929,1582889865.587929,0,
1582889866.587937,1582889866.587937,1,
1582889867.6035528,1582889867.6035528,0,
1582889868.6036136,1582889868.6036136,1,
1582889869.6191854,1582889869.6191854,0,
1582889870.6348102,1582889870.6348102,1,
1582889871.634814,1582889871.634814,0,
1582889872.6504343,1582889872.6504343,1,
1582889873.6660585,1582889873.6660585,0,
1582889874.6660595,1582889874.6660595,1,
1582889875.6816838,1582889875.6816838,0,
1582889876.6816897,1582889876.6816897,1,
1582889877.6973178,1582889877.6973178,0,
1582889878.7083206,1582889878.7083206,1,
1582889879.7241344,1582889879.7241344,0,
1582889880.7242382,1582889880.7242382,1,
1582889881.7400699,1582889881.7400699,0,
1582889882.7557013,1582889882.7557013,1,
1582889883.7676852,1582889883.7676852,0,
